id,theme,data_display_name,keep,description,keywords,exists,reference,reference table/fig/pgno,provider,url,kpi_domain,kpis,data_original_name,data_web_anchor,earliest_year,latest_year,format,update_frequency,coverage,geographical_level,geog_level2,access_level,licence,ki_publictransportaccessibility,ki_coveragebycyclingfacilities,ki_coverageofthedrainagesystem,ki_parkingmanagement,ki_reductionofprivatevehicles,ki_declineinaccidents,ki_walkingandcycling,ki_publictransportridership,ki_lastmileuseofintermediatepublictransport,ki_walkability,ki_supplyofpublictransportvehicles,ki_xnokpi,ki_localtrafficflow,ki_organisedroaduse,ki_traineddrivers,ki_transportrelatedinvestment,ki_motorvehicletrafficreduction,kd_publictransportsupply,kd_safetyandcomfort,kd_effectiveenforcement,kd_xnokpidom,kd_sustainablemobility,kd_inclusivemobility,kd_healthandsafety,kd_sustainabletransportfunding,format2,editable,update_freq2
158,Public Transportation,Details Of Bus Routes And Frequency,TRUE,"Bus depot,route, route no., route length, frequency","bus routes, frequency",yes,Wilbur Smith Associates(2010) Traffic and Transportation Study for Detailed Project Report for Proposed Jaipur Metro,"ANNEXURE - 2, pg. 113",Wilbur smith associates,https://www.tourism.rajasthan.gov.in/content/dam/transport/metro/Project/Traffic%20Study%20by%20Wilbur%20Smith%20Associates-2010/Traffic%20and%20Transportation%20Study%20For%20DPR%20For%20Proposed%20Jaipur%20Metro%20Feb%202010.pdf,public transport supply,Public transport accessibility,,,,2009,printed table,,"Jaipur City, specific locations",city level,city,open,not known,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,printed table,FALSE,unknown
159,Public Transportation,Details Of Bus Route Map,TRUE,simplified Bus route along with railway tracks for 01.05.23,bus routes,yes,Jaipur City Transport Services Limited (n.d.),,"Transport Department, Govt. of Rajasthan",https://transport.rajasthan.gov.in/content/dam/transport/jaipurbus/image/Jaipur%20Bus%20Map%20Final_01.05.23.jpg,public transport supply,Public transport accessibility,,,,2023,printed map,,"Jaipur City, specific locations",city level,city,open,not known,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,printed map,FALSE,unknown
160,Public Transportation,Jaipur Metro Time Table,TRUE,Salient feaures of public time table w.e.f. 31.01.2023,time table,yes,Jaipur Metro Rail Corporation Ltd. (2023),,JMRCL,https://transport.rajasthan.gov.in/content/dam/transport/metro/Passenger%20Information/Metro%20time%20Table/Salient%20Features%20of%20Time%20Table%20w.e.f.%2030.01.2023.pdf,,,,,,2023,printed table,,Jaipur North Region,city level,city,open,not known,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,printed table,FALSE,unknown
161,Public Transportation,Parking Rate At Metro Station,TRUE,parking rate at metro station,"parking rate, metro station",yes,Jaipur Metro Rail Corporation Ltd. (2024),,JMRCL,https://transport.rajasthan.gov.in/content/transportportal/en/metro/PassengerInformation/ParkingatMetroStations.html,effective enforcement,Parking management,,,,2024,printed table,,Jaipur North Region,city level,city,open,not known,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,printed table,FALSE,unknown
162,Public Transportation,Jaipur Metro Fare Matrix,TRUE,the Fare structure of metro operations by JMRC dated 11.09.2020,"fare, JMRC",yes,Jaipur Metro Rail Corporation Ltd. (2020),,JMRCL,https://transport.rajasthan.gov.in/content/dam/transport/metro/Passenger%20Information/MetroFares/Notification%20Fare%20structure%20of%20metro%20operation%20by%20JMRC%20dtd_11.09.2020.pdf.pdf,"inclusive mobility, sustainable transport funding",,,,,2024,printed table,,Jaipur North Region,city level,city,open,not known,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,printed table,FALSE,unknown
163,Public Transportation,Jaipur City Bus Fare Matrix,TRUE,"the fares for the AC & Non A/C Buses, women and students according to the distances.","city bus, jaipur, fare matrix",yes,Transport Department Of Rajasthan website,,JCTSL,https://transport.rajasthan.gov.in/content/transportportal/en/jaipur-bus/fares-tickets/fare-chart.html,"sustainable transport funding, inclusive mobility",,,,,2024,printed table,,Jaipur City,city level,city,open,not known,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,printed table,FALSE,unknown
164,Public Transportation,Availability Of Bus Services In Jaipur Region,TRUE,The map provides the regional analysis for availability/non-availability of bus services.,"bus services, regional analysis",yes,"JDA (2011) Master Development Plan 2025, vol1","Map 3-15, pg. 169",JDA,https://jda.rajasthan.gov.in/content/dam/raj/udh/development-authority/jda-jaipur/pdf/MDP/Vol1.pdf,public transport supply,Public transport accessibility,,,,2001,map image,,Jaipur Region,regional level,region,open,not known,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,printed map,FALSE,unknown
165,Public Transportation,Existing Bus Terminals In Jaipur City,TRUE,"Comparison of Existing and Proposed Terminals 
",Terminals,yes,"L&T Infra Engineering (2022) Comprehensive Traffic and Transportation Study for Jaipur Region, vol1","Figure 7-52, Pg. 7-77",JDA,Document not yet published,"public transport supply, effective enforcement",,,,,2022,map image,,Jaipur City,city level,city,private,not known,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,printed map,FALSE,unknown
166,Public Transportation,Existing Inter-City And Intra-City Depots,TRUE,"Existing and proposed Inter-city and Intra-city Depots 
","Depots: inter city, intra city",yes,"L&T Infra Engineering (2022) Comprehensive Traffic and Transportation Study for Jaipur Region, vol1","Figure 7-54, Pg. 7-79",JDA,Document not yet published,"public transport supply, effective enforcement",,,,,2022,map image,,Jaipur City,city level,city,private,not known,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,printed map,FALSE,unknown
167,Resource Use,Electricity Consumption Jaipur,TRUE,"Consumption of electricity for domestic, industrial,commerial, public waterworks and street lights, and other consumptions","domestic, industrial,commerial, public waterworks, street lights, electricity, energy",yes,"JSCL (2019) Ministry of housing and urban affairs,smart city data catalogue",,"CDO- Ajay Kumar, Jaipur Nagar Nigam",https://smartcities.data.gov.in/catalog/electricity-consumption-jaipur,,,,,,2018,csv,,Jaipur Municipal Corporation Greater (2019),regional level,region,open,not known,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,csv,TRUE,unknown
168,Resource Use,Water Consumption Jaipur,TRUE,"Ward wise water supply capacity,domestic water consumption and percentage area of water supply network","Water supply, ward wise",yes,"JSCL (2019) Ministry of housing and urban affairs,smart city data catalogue",,"CDO- Ajay Kumar, Jaipur Nagar Nigam",https://smartcities.data.gov.in/catalog/water-consumption-jaipur,,,,,,2018,csv,,Jaipur Municipal Corporation,regional level,region,open,not known,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,csv,TRUE,unknown
169,Satellite Images,"Satellite Image Cartosat 1 Pan, Stereo (2.5m Spatial Resolution)",TRUE,"Satellite imagery of 2.5m spatial resolution PAN-Ortho Rectified (without GCP), Stereo- RAD Ortho kit with 27.5kmx27.5km swath width","satellite image, CARTOSAT",yes,ISRO (2024) Bhoonidhi,,ISRO,https://bhoonidhi.nrsc.gov.in/bhoonidhi/index.html,,,,,2005,2019,geotiff image,4-5 days (temporal resolution),India,national level,spatial grid,paid,not known,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,geotiff image,FALSE,4-5 days
170,Satellite Images,"Satellite Image Cartosat 1 ,Cartodem (2.5m,10m Spatial Resolution)",TRUE,Satellite imagery of DSM of 10m Posting and 2.5m Posting with swath width 14km x14km  is available,"satellite image, CARTOSAT",yes,ISRO (2024) Bhoonidhi,,ISRO,https://bhoonidhi.nrsc.gov.in/bhoonidhi/index.html,,,,,2005,2019,geotiff image,4-5 days (temporal resolution),India,national level,spatial grid,paid,not known,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,geotiff image,FALSE,4-5 days
171,Satellite Images,"Satellite Image Cartosat 2 Pan, (1m Spatial Resolution)",TRUE,Satellite imagery of GEO Orthokit and Ortho Rectified (without GCP) with swath width of 9.8km x 9.8km is available,"satellite image, CARTOSAT",yes,ISRO (2024) Bhoonidhi,,ISRO,https://bhoonidhi.nrsc.gov.in/bhoonidhi/index.html,,,,,2007,2019,geotiff image,4-5 days (temporal resolution),India,national level,spatial grid,paid,not known,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,geotiff image,FALSE,4-5 days
172,Satellite Images,"Satellite Image Cartosat 2s, Pan, (0.60m Spatial Resolution)",TRUE,Satellite imagery of GEO Orthokit and Ortho Rectified (without GCP) with swath width of 9.8km x 9.8km is available,"satellite image, CARTOSAT",yes,ISRO (2024) Bhoonidhi,,ISRO,https://bhoonidhi.nrsc.gov.in/bhoonidhi/index.html,,,,,2016,2024,geotiff image,4-5 days (temporal resolution),India,national level,spatial grid,paid,not known,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,geotiff image,FALSE,4-5 days
173,Satellite Images,"Satellite Image Cartosat 2s, Mx, (1.60m Spatial Resolution)",TRUE,"Satellite imagery of GEO Orthokit, Ortho Rectified (without GCP),Ortho Mosaic (Min:2, Max : 4 ), and NCC & FCC (Ortho Rectified-without GCP) with swath width of 9.8km x 9.8km is available","satellite image, CARTOSAT",yes,ISRO (2024) Bhoonidhi,,ISRO,https://bhoonidhi.nrsc.gov.in/bhoonidhi/index.html,,,,,2016,2024,geotiff image,4-5 days (temporal resolution),India,national level,spatial grid,paid,not known,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,geotiff image,FALSE,4-5 days
174,Satellite Images,"Satellite Image Cartosat 2s, Pan+Mx, (0.60m Spatial Resolution)",TRUE,"Satellite imagery of Pan-sharpened, Pan-sharpened Mosaic (Min:2, Max:4), and NCC & FCC (Pan-sharpened) with swath width of 9.8km x 9.8km is available","satellite image, CARTOSAT",yes,ISRO (2024) Bhoonidhi,,ISRO,https://bhoonidhi.nrsc.gov.in/bhoonidhi/index.html,,,,,2016,2024,geotiff image,4-5 days (temporal resolution),India,national level,spatial grid,paid,not known,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,geotiff image,FALSE,4-5 days
175,Satellite Images,"Satellite Image Cartosat 3, Pan, (0.28m,0.45m Spatial Resolution)",TRUE,"Satellite imagery of 0.28m- GEO Orthokit, and 0.25m and 0.45m - Ortho Rectified (without GCP) with swath width of 17km x 17 km is available","satellite image, CARTOSAT",yes,ISRO (2024) Bhoonidhi,,ISRO,https://bhoonidhi.nrsc.gov.in/bhoonidhi/index.html,,,,,2019,2024,geotiff image,4-5 days (temporal resolution),India,national level,spatial grid,paid,not known,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,geotiff image,FALSE,4-5 days
176,Satellite Images,"Satellite Image Cartosat 3,Mx (1.10m Spatial Resolution)",TRUE,"Satellite imagery of GEO Orthokit, Ortho Rectified (without GCP) with a swath width of 17km x 17 km and Ortho Rectified (without GCP), NCC & FCC (Ortho Rectified-without GCP) of  swath width of 10km x 10km is available","satellite image, CARTOSAT",yes,ISRO (2024) Bhoonidhi,,ISRO,https://bhoonidhi.nrsc.gov.in/bhoonidhi/index.html,,,,,2019,2024,geotiff image,4-5 days (temporal resolution),India,national level,spatial grid,paid,not known,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,geotiff image,FALSE,4-5 days
177,Satellite Images,"Satellite Image Cartosat 3, Pan+Mx, (0.45m Spatial Resolution)",TRUE,Satellite imagery of Pan-sharpened and NCC & FCC (Pan-sharpened) with swath width of 10km x 10km is available,"satellite image, CARTOSAT",yes,ISRO (2024) Bhoonidhi,,ISRO,https://bhoonidhi.nrsc.gov.in/bhoonidhi/index.html,,,,,2019,2024,geotiff image,4-5 days (temporal resolution),India,national level,spatial grid,paid,not known,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,geotiff image,FALSE,4-5 days
178,Satellite Images,"Satellite Image Risat-1 , [Sar ,Frs1 ,Frs2] (3m-50m Spatial Resolution)",TRUE,"Satellite imagery of Geometrically Terrain Corrected, Single Look Complex, and Multi Look Ground Range  with swath width of 25km x 25km is available","satellite image, CARTOSAT",yes,ISRO (2024) Bhoonidhi,,ISRO,https://bhoonidhi.nrsc.gov.in/bhoonidhi/index.html,,,,,2012,2016,geotiff image,25 days (temporal resolution),India,national level,spatial grid,paid,not known,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,geotiff image,FALSE,25 days
179,Satellite Images,"Satellite Image Eos-04(Or Risat-1a), [Sar ,Frs1 ,Frs2] (3m-50m Spatial Resolution)",TRUE,"Satellite imagery of Geometrically Terrain Corrected, Single Look Complex,Multi Look Ground Range,Covariance, and Polarimetric Decomposed  with swath width of 20km x 25km is available","satellite image, CARTOSAT",yes,ISRO (2024) Bhoonidhi,,ISRO,https://bhoonidhi.nrsc.gov.in/bhoonidhi/index.html,,,,,2022,2024,geotiff image,25 days (temporal resolution),India,national level,spatial grid,paid,not known,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,geotiff image,FALSE,25 days
180,Satellite Images,"Satellite Image Novasar-1,All Modes (6-33 M Spatial Resolution)",TRUE,"Satellite imagery of Geometrically Terrain Corrected, Single Look Complex Slant range, and Multi Look Ground Range with swath width of 13-400km x 13-400km is available","satellite image, CARTOSAT",yes,ISRO (2024) Bhoonidhi,,ISRO,https://bhoonidhi.nrsc.gov.in/bhoonidhi/index.html,,,,,2018,2024,geotiff image,16 days (temporal resolution),India,national level,spatial grid,paid,not known,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,geotiff image,FALSE,16 days
181,Satellite Images,"Satellite Image Kompsat-3/3a ,Pan & Mx(0.5, 2.2m Spatial Resolution)",TRUE,"Satellite imagery of Geo Orthokit,and Bundled with swath width of 15km x 15km is available","satellite image, CARTOSAT",yes,ISRO (2024) Bhoonidhi,,ISRO,https://bhoonidhi.nrsc.gov.in/bhoonidhi/index.html,,,,,2012,2024,geotiff image,3-4 days (temporal resolution),India,national level,spatial grid,paid,not known,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,geotiff image,FALSE,3-4 days
182,Satellite Images,"Satellite Image Resourcesat-1, Liss-3(23.5m),Liss-4(5.8m),Awifs(56m Spatial Resolution)",TRUE,"Satellite imagery of  LISS-3(23.5m spatial resolution, swath width-141 km),LISS-4{5.8m spatial resolution, swath width -[23.9 km (Mx) 70 kms (Mono)]},AWiFS {56m spatial resolution, swath width-[740 km (Combined) 370 km (Each head)]} is available","satellite image, CARTOSAT",yes,ISRO (2024) Bhoonidhi,,ISRO,https://bhoonidhi.nrsc.gov.in/bhoonidhi/index.html,,,,,2003,2024,geotiff image,24 days (temporal resolution),India,national level,spatial grid,open,not known,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,geotiff image,FALSE,24 days
183,Satellite Images,"Satellite Image Resourcesat-2, Liss-3(23.5m),Liss-4(5.8m),Awifs(56m Spatial Resolution)",TRUE,"Satellite imagery of  LISS-3(23.5m spatial resolution, swath width-141 km),LISS-4{5.8m spatial resolution, swath width -[23.9 km (Mx) 70 kms (Mono)]},AWiFS {56m spatial resolution, swath width-[740 km (Combined) 370 km (Each head)]} is available","satellite image, CARTOSAT",yes,ISRO (2024) Bhoonidhi,,ISRO,https://bhoonidhi.nrsc.gov.in/bhoonidhi/index.html,,,,,2011,2024,geotiff image,24 days (temporal resolution),India,national level,spatial grid,open,not known,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,geotiff image,FALSE,24 days
184,Satellite Images,"Satellite Image Resourcesat-2a, Liss-3(23.5m),Liss-4(5.8m),Awifs(56m Spatial Resolution)",TRUE,"Satellite imagery of  LISS-3(23.5m spatial resolution, swath width-141 km),LISS-4{5.8m spatial resolution, swath width -[23.9 km (Mx) 70 kms (Mono)]},AWiFS {56m spatial resolution, swath width-[740 km (Combined) 370 km (Each head)]} is available","satellite image, CARTOSAT",yes,ISRO (2024) Bhoonidhi,,ISRO,https://bhoonidhi.nrsc.gov.in/bhoonidhi/index.html,,,,,2016,2024,geotiff image,24 days (temporal resolution),India,national level,spatial grid,open,not known,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,geotiff image,FALSE,24 days
185,Satellite Images,Satellite Image Sentinel-2 (10m Spatial Resolution),TRUE,"Satellite imagery of MSI(visible,NIR-10m,6 bands at 20 m resolution,3 bands at 60 m resolution)","satellite image, CARTOSAT",yes,Copernicus Browser (2024) Copernicus Browser,,ESA,https://browser.dataspace.copernicus.eu/?zoom=12&lat=27.21685&lng=75.70583&themeId=DEFAULT-THEME&visualizationUrl=U2FsdGVkX19DjWEnO%2ByGm%2Fp%2FJ%2FAPbVIARGIJNH7KDxkU%2F636Z104oNn9O8dXZZQdUM4lcdcJL1YMbRciKqFP%2BNExhtgTISXD%2FgGjojb12Q7t1BEbR%2BzUxvSG36geiWvC&datasetId=S2_L1C_CDAS&fromTime=2023-01-25T00%3A00%3A00.000Z&toTime=2023-01-25T23%3A59%3A59.999Z&layerId=1_TRUE_COLOR&demSource3D=%22MAPZEN%22&cloudCoverage=30&dateMode=SINGLE,,,,,2015,2024,geotiff image,5 days (temporal resolution),India,national level,spatial grid,open,not known,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,geotiff image,FALSE,5 days
186,Satellite Images,"Satellite Image Landsat-1 Or Erts-1 ,Mss- (79m Spatial Resolution)",TRUE,Satellite imagery of (MSS at 79m spatial resolution(RBV)-40m),"satellite image, CARTOSAT",yes,US Geological Survey (2024) USGS Earth Explorer,,NASA,https://earthexplorer.usgs.gov/,,,,,1972,1978,geotiff image,18 days (temporal resolution),India,national level,spatial grid,open,not known,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,geotiff image,FALSE,18 days
187,Satellite Images,"Satellite Image Landsat-2 ,Mss- (79m Spatial Resolution)",TRUE,"Satellite imagery of (MSS at 79m spatial resolution, (RBV)-40m)","satellite image, CARTOSAT",yes,US Geological Survey (2024) USGS Earth Explorer,,NASA,https://earthexplorer.usgs.gov/,,,,,1975,1982,geotiff image,18 days (temporal resolution),India,national level,spatial grid,open,not known,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,geotiff image,FALSE,18 days
188,Satellite Images,"Satellite Image Landsat-3 ,Mss- (79m Spatial Resolution)",TRUE,Satellite imagery of (MSS at 79m spatial resolution(RBV)-40m),"satellite image, CARTOSAT",yes,US Geological Survey (2024) USGS Earth Explorer,,NASA,https://earthexplorer.usgs.gov/,,,,,1978,1983,geotiff image,18 days (temporal resolution),India,national level,spatial grid,open,not known,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,geotiff image,FALSE,18 days
189,Satellite Images,"Satellite Image Landsat-4 ,Mss-(79m) & Tm(30m,120m)",TRUE,"Satellite imagery of spatial resolution 30 meters (TM, VIS/NIR/SWIR), 120 meters (thermal); 79 meters (MSS)","satellite image, CARTOSAT",yes,US Geological Survey (2024) USGS Earth Explorer,,NASA,https://earthexplorer.usgs.gov/,,,,,1982,1993,geotiff image,16 days (temporal resolution),India,national level,spatial grid,open,not known,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,geotiff image,FALSE,16 days
190,Satellite Images,"Satellite Image Landsat-5 ,Mss-(79m) & Tm(30m,120m)",TRUE,"Satellite imagery of spatial resolution 30 meters (TM, VIS/NIR/SWIR), 120 meters (thermal); 79 meters (MSS)","satellite image, CARTOSAT",yes,US Geological Survey (2024) USGS Earth Explorer,,NASA,https://earthexplorer.usgs.gov/,,,,,1984,2013,geotiff image,16 days (temporal resolution),India,national level,spatial grid,open,not known,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,geotiff image,FALSE,16 days
191,Satellite Images,"Satellite Image Landsat-7 ,Etm+(15m,30m,120m)",TRUE,"Satellite imagery of spatial resolution 30 meters (VIS/NIR/SWIR), 60 meters (thermal), 15 meters (panchromatic)","satellite image, CARTOSAT",yes,US Geological Survey (2024) USGS Earth Explorer,,NASA,https://earthexplorer.usgs.gov/,,,,,1999,2017,geotiff image,16 days (temporal resolution),India,national level,spatial grid,open,not known,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,geotiff image,FALSE,16 days
192,Satellite Images,"Satellite Image Landsat-8 ,Pan(15m),Oli (30m) & Tirs(100m)",TRUE,"Satellite imagery of spatial resolution 30 meters (OLI), 100 meters (TIRS), 15 meters (panchromatic)","satellite image, CARTOSAT",yes,US Geological Survey (2024) USGS Earth Explorer,,NASA,https://earthexplorer.usgs.gov/,,,,,2013,2024,geotiff image,16 days (temporal resolution),India,national level,spatial grid,open,not known,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,geotiff image,FALSE,16 days
193,Satellite Images,"Satellite Image Landsat-9 ,Pan(15m),Oli-2 (30m) & Tirs-2 (100m)",TRUE,"Satellite imagery of spatial resolution 30 meters (OLI-2), 100 meters (TIRS-2), 15 meters (panchromatic)","satellite image, CARTOSAT",yes,US Geological Survey (2024) USGS Earth Explorer,,NASA,https://earthexplorer.usgs.gov/,,,,,2021,2024,geotiff image,16 days (temporal resolution),India,national level,spatial grid,open,not known,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,geotiff image,FALSE,16 days
